4.39974	3.36423
4.51893	3.51561
4.69794	3.63689
4.86206	3.72791
5.02622	3.80381
5.17551	3.84946
5.38457	3.88013
5.62352	3.91086
5.81777	3.88104
6.0718	3.83623
6.28121	3.70066
6.47568	3.56505
6.64027	3.42939
6.82005	3.17285
6.95502	2.91622
7.08995	2.6747
7.09045	2.4329
7.07619	2.10039
7.002	1.85843
6.9279	1.57114
6.82377	1.35934
6.65979	1.19276
6.52567	1.04135
6.31682	0.904903
6.01828	0.798488
5.80915	0.798049
5.57015	0.797547
5.42071	0.827459
5.21155	0.842132
4.95724	1.02295
4.82268	1.08312
4.70305	1.14332
4.55342	1.2639
4.44867	1.35436
4.35942	1.17282
4.28501	1.03665
4.16585	0.870162
4.00188	0.70358
3.83787	0.552109
3.73353	0.446102
3.53958	0.324794
3.33073	0.188342
3.10689	0.0820843
2.70372	0.00567504
2.44975	0.0202546
2.28544	0.0199097
1.94178	0.0645262
1.73256	0.109425
1.58302	0.184674
1.43352	0.244811
1.2989	0.335204
1.08949	0.470778
0.939897	0.576252
0.820179	0.681789
0.700305	0.862888
0.580587	0.968425
0.460837	1.08907
0.35587	1.28532
0.280872	1.43629
0.175905	1.63253
0.130782	1.78356
0.055536	2.05543
0.0252577	2.25183
0.0248238	2.46341
0.0393896	2.64479
0.0388628	2.9017
0.0982417	3.08318
0.172496	3.29491
0.246813	3.47642
0.336098	3.64284
0.440321	3.8093
0.634046	4.0364
0.812927	4.21812
0.991931	4.3394
1.18587	4.46071
1.4545	4.58217
1.70835	4.62804
1.93229	4.68896
2.11155	4.68934
2.24602	4.67451
2.52983	4.67511
2.70915	4.64526
2.90349	4.5701
3.14259	4.52527
3.32203	4.43497
3.45668	4.32946
3.68106	4.17881
3.8904	4.07346
4.09996	3.86232
4.23474	3.69636
4.38474	3.39443

